008wolfNum,008wolfEn,008wolfRe,008wolfFa,2UDwolfNum,2UDwolfEn,2UDwolfRe,2UDwolfFa,2UDrabbitNum,2UDrabbitEn,2UDrabbitRe,2UDrabbitFa,008rabbitNum,008rabbitEn,008rabbitRe,008rabbitFa,grassNum,grassEn,grassRe,grassFa,KDFwolfNum,KDFwolfEn,KDFwolfRe,KDFwolfFa,KDFrabbitNum,KDFrabbitEn,KDFrabbitRe,KDFrabbitFa
340,544.7,1033.0,5.6,19,1337.0,2249.8,5.8,934,67.0,58.8,8.1,0,,,,7282,227.6,131.0,6.5,58,206.8,545.7,5.6,3,166.6,354.4,10.6
343,541.7,1033.0,5.6,19,1334.6,2249.8,5.8,961,66.5,58.8,8.1,0,,,,7298,226.6,131.0,6.5,59,199.9,545.6,5.5,3,156.0,354.4,10.6
346,542.4,1033.0,5.6,19,1333.8,2249.8,5.8,965,66.2,58.9,8.2,0,,,,7272,226.6,131.0,6.5,59,203.8,545.6,5.5,3,145.4,354.4,10.6
349,541.5,1033.0,5.6,19,1332.6,2249.8,5.8,977,66.1,59.1,8.1,0,,,,7237,226.3,131.0,6.5,58,214.3,545.5,5.5,2,227.3,354.8,10.6
352,539.4,1033.0,5.6,19,1333.7,2249.8,5.8,977,68.6,59.2,8.2,0,,,,7255,224.8,131.0,6.5,55,232.3,545.6,5.5,2,216.7,354.8,10.6
355,538.9,1033.0,5.7,20,1311.3,2249.9,5.9,984,69.8,59.1,8.1,0,,,,7244,224.3,131.0,6.5,54,237.6,545.3,5.5,2,253.7,354.8,10.6
356,539.2,1033.0,5.7,20,1307.3,2249.9,5.9,974,73.4,58.8,8.0,0,,,,7220,223.9,131.1,6.5,53,246.3,545.3,5.5,2,271.6,354.8,10.6
356,538.6,1033.1,5.7,20,1302.5,2249.9,5.9,1026,73.4,58.8,8.0,0,,,,7204,223.4,131.1,6.5,53,245.1,545.1,5.5,2,302.5,354.8,10.6
360,536.1,1033.0,5.7,20,1297.5,2249.9,5.9,1034,80.3,58.9,7.9,0,,,,7149,222.8,131.1,6.5,53,247.4,545.1,5.5,3,137.5,355.5,10.7
360,535.9,1033.0,5.7,20,1292.3,2249.9,5.9,1067,79.6,59.0,7.9,0,,,,7143,221.8,131.1,6.5,54,245.8,545.1,5.5,3,126.8,355.5,10.7
362,533.6,1033.0,5.7,20,1288.0,2249.9,5.9,1087,75.6,59.1,7.9,0,,,,7155,220.2,131.1,6.5,54,260.5,545.0,5.5,3,116.1,355.5,10.7
362,533.3,1033.0,5.7,21,1265.3,2249.9,5.9,1103,74.3,59.1,7.9,0,,,,7126,219.5,131.1,6.5,55,269.7,545.0,5.5,2,188.7,354.8,10.6
365,532.7,1033.1,5.7,21,1259.8,2249.9,5.9,1140,73.8,59.1,7.9,0,,,,7063,219.8,131.1,6.5,56,271.0,545.0,5.5,2,196.7,354.8,10.6
367,531.3,1033.1,5.7,21,1253.9,2249.9,5.9,1177,75.6,59.0,8.0,0,,,,7027,218.6,131.1,6.5,56,279.0,544.9,5.5,2,248.9,354.8,10.6
369,530.5,1033.1,5.7,21,1248.4,2249.9,5.9,1233,74.7,58.9,8.0,0,,,,6971,217.9,131.1,6.5,58,277.1,544.9,5.5,2,238.3,354.8,10.6
368,533.7,1033.1,5.7,21,1242.5,2249.9,5.9,1289,70.8,58.9,8.0,0,,,,6916,217.4,131.1,6.5,59,277.0,544.9,5.5,2,274.7,354.8,10.6
372,530.9,1033.1,5.7,21,1236.6,2249.9,5.9,1324,70.2,59.0,8.1,0,,,,6880,216.7,131.1,6.4,59,286.5,544.9,5.5,2,296.0,354.8,10.6
374,530.0,1033.1,5.7,21,1230.7,2249.9,5.9,1353,69.3,59.1,8.1,0,,,,6825,216.6,131.0,6.4,58,297.6,545.0,5.5,2,332.5,354.8,10.6
376,529.1,1033.1,5.7,21,1226.0,2249.9,5.9,1373,67.5,58.9,8.1,0,,,,6786,215.8,131.0,6.4,61,291.8,544.7,5.5,3,158.8,355.1,10.6
377,529.6,1033.1,5.7,21,1225.4,2249.9,5.9,1408,65.3,59.0,8.0,0,,,,6746,214.8,130.9,6.4,60,303.0,544.7,5.5,3,148.2,355.1,10.6
377,531.6,1033.1,5.7,21,1221.4,2249.9,5.9,1415,66.9,59.1,8.1,0,,,,6682,214.7,130.8,6.4,61,299.2,545.1,5.5,3,137.6,355.1,10.6
384,528.2,1033.1,5.7,21,1216.7,2249.9,5.9,1435,66.5,59.2,8.0,0,,,,6630,214.1,130.7,6.4,60,307.9,545.1,5.5,2,223.3,354.8,10.6
386,527.1,1033.2,5.7,21,1211.7,2249.9,5.9,1454,66.4,59.1,8.0,0,,,,6551,214.3,130.7,6.4,62,306.8,545.0,5.5,2,238.3,354.8,10.6
388,526.5,1033.2,5.7,21,1206.2,2249.9,5.9,1472,66.9,59.1,8.0,0,,,,6486,213.9,130.7,6.4,63,301.4,544.9,5.5,2,265.6,354.8,10.6
388,526.0,1033.2,5.7,21,1200.3,2249.9,5.9,1483,64.7,59.3,8.0,0,,,,6467,212.6,130.6,6.3,65,309.5,544.9,5.5,2,255.0,354.8,10.6
389,525.6,1033.2,5.7,21,1201.4,2249.9,5.9,1493,66.9,59.5,8.0,0,,,,6393,212.0,130.5,6.3,67,303.2,544.8,5.5,2,289.1,354.8,10.6
390,527.3,1033.2,5.7,21,1195.5,2249.9,5.9,1501,66.4,59.6,7.9,0,,,,6326,211.8,130.6,6.3,67,308.5,544.8,5.5,2,308.1,354.8,10.6
386,532.2,1033.3,5.7,21,1189.6,2249.9,5.9,1498,68.1,59.9,7.9,0,,,,6275,211.0,130.5,6.3,70,306.5,545.4,5.5,2,352.9,354.8,10.6
390,529.3,1033.3,5.7,21,1183.7,2249.9,5.9,1534,66.6,60.0,7.8,0,,,,6217,210.6,130.5,6.2,72,298.5,545.3,5.5,3,179.1,354.4,10.4
393,526.3,1033.3,5.7,21,1177.8,2249.9,5.9,1563,65.5,60.1,7.8,0,,,,6138,210.6,130.5,6.2,73,298.5,545.2,5.5,3,168.7,354.4,10.4
